1,4.0799,10.858,11.228,6.4646,11.132,8.7537,12.586,3.3692,2.1336,2.896,1.763,0.5003,0.28992,0.43291,0.23178,1.41,2.147
1,4.0799,11.555,11.228,6.4646,12.008,8.7537,13.247,3.3692,1.8124,2.896,1.5297,0.5003,0.24668,0.43291,0.21122,1.41,2.423
1,4.0799,11.16,11.228,6.4646,11.872,8.7537,13.162,3.3692,1.9048,2.896,1.6143,0.5003,0.2529,0.43291,0.21535,1.41,2.269
1,4.0799,11.569,11.228,6.4646,11.565,8.7537,12.803,3.3692,1.8761,2.896,1.578,0.5003,0.25093,0.43291,0.22211,1.41,2.368
