7,2.1106,2.9543,2.6969,4.2804,6.1909,5.0843,7.7606,4.0952,3.3972,3.6178,2.837,0.6717,0.51735,0.57038,0.44611,1.34,1.576
7,2.1106,3.2049,2.6969,4.2804,6.6614,5.0843,8.7731,4.0952,3.2246,3.6178,2.6885,0.6717,0.47116,0.57038,0.39985,1.34,1.714
7,2.1106,3.1141,2.6969,4.2804,6.5857,5.0843,8.2319,4.0952,3.2634,3.6178,2.7234,0.6717,0.47969,0.57038,0.40141,1.34,1.667
7,2.1106,3.7852,2.6969,4.2804,6.2755,5.0843,8.9745,4.0952,3.2233,3.6178,2.7412,0.6717,0.45568,0.57038,0.36507,1.34,1.872
