1,4.0799,8.9188,11.228,6.4646,9.58,8.7537,11.458,3.3692,2.4216,2.896,2.016,0.5003,0.33366,0.43291,0.27336,1.41,1.844
1,4.0799,9.9967,11.228,6.4646,10.274,8.7537,12.024,3.3692,2.1695,2.896,1.8255,0.5003,0.29139,0.43291,0.24091,1.41,1.941
1,4.0799,9.7545,11.228,6.4646,10.432,8.7537,12.07,3.3692,2.1818,2.896,1.8188,0.5003,0.28295,0.43291,0.23309,1.41,1.927
1,4.0799,10.352,11.228,6.4646,10.113,8.7537,11.787,3.3692,2.1632,2.896,1.7979,0.5003,0.28178,0.43291,0.24452,1.41,1.958
